"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2003,2004,1737,-1600,137,"2925.0",52,"Wolfgang Schöner","Central Institute for Meteorology and Geodynamics, Hohe Warte 38, 1190 Wien, Austria","WGMS (2008): FoG 2000-2005 (Vol. IX).","Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites)","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2004,2005,1391,-1651,-260,"2880.0",51,"Wolfgang Schöner","Central Institute for Meteorology and Geodynamics, Hohe Warte 38, 1190 Wien, Austria","WGMS (2008): FoG 2000-2005 (Vol. IX).","Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites)","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2005,2006,1577,-2655,-1077,"3020.0",7,"Wolfgang Schöner","Central Institute for Meteorology and Geodynamics, Hohe Warte 38, 1190 Wien, Austria","WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2006,2007,1296,-2402,-1106,"3000.0",24,"Wolfgang Schöner","Central Institute for Meteorology and Geodynamics, Hohe Warte 38, 1190 Wien, Austria","WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).","Max. number of acc. sites includes 229 probing points and 387 radar points.","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2007,2008,2070,-2721,-651,">3050.0",20,"Bernhard Hynek","ZAMG","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2008,2009,1933,-2475,-542,"2975.0",21,"Rainer Unger","ZAMG","WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2009,2010,1572,-2330,-758,"2950.0",27,"Bernhard Hynek","ZAMG","WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2010,2011,1303,-3181,-1878,">3100.0",1,"Bernhard Hynek","ZAMG","WGMS (2013): GMBB No. 12 (2010-2011).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2011,2012,NA,NA,-1563,">3100.0",6,"Bernhard Hynek","ZAMG","WGMS (2015): GGCB No. 1 (2012-2013).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2012,2013,1715,-2245,-530,"2970.0",32,"Bernhard Hynek","ZAMG","WGMS (2015): GGCB No. 1 (2012-2013).","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2013,2014,1848,-1779,69,"2890.0",59,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2014,2015,1786,-3659,-1873,">3100.0",0,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2015,2016,1810,-2670,-860,"2960.0",10,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2016,2017,1578,-3384,-1806,">3100.0",0,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2017,2018,2069,-3766,-1697,">3100.0",1,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2018,2019,1906,-2751,-845,"3050.0",18,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2019,2020,1736,-2829,-1093,"3050.0",10,"Bernhard Hynek","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2020,2021,1956,-2460,-504,"2850.0",35,"Bernhard Hynek","ZAMG","","","CEU"
"AT","GOLDBERG K.",1305,47.04,12.97,"Central Europe","Alps",2021,2022,1355,-4155,-2800,">3100.0",0,"Bernhard Hynek, Anton Neureiter","ZAMG","","","CEU"
