"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1971,1972,659,-1303,-643,"2240.0",3,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Tvede, A. (ed.) (1974): Glas. unders. i Norge i 1972, NVE Rap. 1-1974, 99 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1972,1973,720,-1611,-891,">2275.0",0,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Tvede, A. (ed.) (1975): Glas. unders. i Norge i 1973, NVE Rap. 1-1975, 72 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1973,1974,586,-242,343,"<1870.0",100,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Tvede, A., B. Wold and G. Østrem (ed.) (1975): Glas. unders. i Norge i 1974, NVE Rap. 5-1975, 71p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1974,1975,911,-1857,-946,">2275.0",0,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Wold, B. and Hagen, J. O. (ed.) (1977): Glas. unders. i Norge 1975, NVE Rap. 2-1977, 66 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1975,1976,619,-1622,-1002,">2275.0",0,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Hagen, J. O. (ed.) (1977): Glas. unders. i Norge 1976, NVE Rap. 7-1977, 94 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1976,1977,510,-899,-389,">2275.0",0,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Wold, B. and N. Haakensen (ed.) (1978): Glas. unders. i Norge 1977, NVE Rap. 3-1978, 54 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1977,1978,669,-887,-217,"2140.0",24,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Wold, B. and K. Repp (ed.) (1979): Glas. unders. i Norge 1978, NVE Rap. 4-1979, 71 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1978,1979,912,-870,42,"",NA,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Haakensen, N. and B. Wold (ed.) (1981): Glas. unders. i Norge 1979, NVE Rap. 3-1981, 80 p.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1979,1980,433,-1321,-888,"2225.0",5,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Haakensen, N. (ed.) (1982): Glas. unders. i Norge 1980, NVE Rap. 1-1982, 87 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1980,1981,600,-789,-188,"2180.0",14,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Haakensen, N. (ed.) (1984): Glas. unders. i Norge 1981, NVE Rap. 1-1984, 79 p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1981,1982,498,-1011,-513,"2275.0",0,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Roland, E. and N. Haakensen (ed.) (1985): Glas. unders. i Norge 1982, NVE Rap. 1-1985, 97p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1982,1983,925,-978,-53,"",NA,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Roland, E. and N. Haakensen (ed.) (1986): Glas. unders. i Norge 1983, NVE Rap. 1-1986, 50p.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1983,1984,983,-1354,-370,">2275.0",NA,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjeldsen, O. (ed.). (1987): Glas. unders. i Norge 1984, NVE Publikasjon V 7-1987, 68p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1984,1985,756,-755,1,"2100.0",36,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1985,1986,419,-1183,-764,">2275.0",NA,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1986,1987,946,-235,711,"<1870.0",100,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1987,1988,1079,-1682,-603,"2195.0",10,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1988,1989,1124,-673,451,"<1870.0",65,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1989,1990,1323,-608,714,"<1870.0",65,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1990,1991,670,-1203,-532,"2195.0",10,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1991,1992,705,-783,-78,"",NA,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1992,1993,928,-511,416,"<1850.0",100,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1993,1994,1181,-1171,10,"2075.0",44,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1994,1995,1194,-1305,-110,"2170.0",16,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1995,1996,532,-984,-452,"2205.0",9,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1996,1997,706,-2391,-1684,">2290.0",0,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1997,1998,789,-674,114,"",NA,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge - 1998, NVE Rap. 5-1999, 119p.","Homogenized; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1998,1999,907,-1303,-395,"2205.0",9,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge i 1999, NVE Rap. 2-2000, 140p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",1999,2000,870,-923,-52,"",NA,"Nils Haakensen, Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2000,2001,803,-780,23,"2070.0",45,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2001, NVE Report 1-2003, 102p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2001,2002,634,-2048,-1414,">2290.0",0,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2002, NVE Report 3-2003, 92p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2002,2003,437,-1828,-1391,">2290.0",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2004): Glac. invest. in Norway in 2003, NVE Report 4-2004, 97p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2003,2004,462,-956,-493,"2210.0",7,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2005): Glac. invest. in Norway in 2004, NVE Report 2-2005, 90p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2004,2005,830,-1323,-492,"2180.0",13,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2006): Glac. invest. in Norway in 2005, NVE Report 2-2006, 91p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2005,2006,500,-2582,-2082,">2290.0",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2007): Glac. invest. in Norway in 2006, NVE Report 1-2007, 99p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2006,2007,595,-1318,-722,"2265.0",1,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen. B. (ed.) (2008): Glac. invest. in Norway in 2007, NVE Report 3-2008, 91p.","Homogenized","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2007,2008,933,-852,80,"",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2009): Glac. invest. in Norway in 2008, NVE Report 2-2009, 80p.","Homogenized; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2008,2009,804,-1081,-277,"2235.0",7,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2010): Glac. invest. in Norway in 2009, NVE Report 2-2010, 97p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2009,2010,540,-1601,-1103,"2250.0",4,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2011): Glac. invest. in Norway in 2010, NVE Report 3-2011, 89p.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2010,2011,647,-1935,-1287,"2265.0",2,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2011,2012,732,-842,-109,"",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2012,2013,598,-1407,-808,"2235.0",7,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2013,2014,893,-2061,-1169,"",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2014,2015,770,-477,293,"",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original; ELA undefined","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2015,2016,764,-1179,-415,"",NA,"Liss M. Andreassen","NVE","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app","ELA undef.","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2016,2017,261,-969,-708,"",NA,"Liss M. Andreassen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","B. Kjøllmoen (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2018): Glaciological investigations in Norway in 2017. NVE Report 82 2018, 84 p +app.","","SCA"
"NO","GRAASUBREEN",299,61.657,8.6,"Scandinavia","Scandinavia South East",2017,2018,388,-2207,-1819,">2283.0",0,"Liss M. Andreassen","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2019): Glaciological investigations in Norway in 2018. NVE Report 46 2019, 84 p +app.","","SCA"
