"Glaciological.Mass.Balance"
"ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.)."
"INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS."
"When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns."
"WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01"
"Note that this file contains only a minimal set of data fields."
"Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf)."
"Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch)."
"PU","NAME","WGMS_ID","LATITUDE","LONGITUDE","GEOREG1","GEOREG2","REFERENCE_YEAR","SURVEY_YEAR","WINTER_BALANCE","SUMMER_BALANCE","ANNUAL_BALANCE","ELA","AAR","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","GLACIER_REGION_CODE"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1971,1972,940,-1419,-479,"1950.0",29,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.) (1974): Glas. unders. i Norge i 1972, NVE Rap. 1-1974, 99 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1972,1973,1196,-1409,-212,"1880.0",54,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A. (ed.) (1975): Glas. unders. i Norge i 1973, NVE Rap. 1-1975, 72 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1973,1974,1012,-726,285,"1785.0",74,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Tvede, A., B. Wold and G. Østrem (ed.). (1975): Glas. unders. i Norge i 1974, NVE Rap. 5-1975, 71p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1974,1975,1357,-1691,-334,"1950.0",29,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and Hagen, J. O. (ed.). (1977): Glas. unders. i Norge 1975, NVE Rap. 2-1977, 66 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1975,1976,1153,-1869,-715,"1970.0",23,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Hagen, J. O. (ed.). 1977. Glas. unders. i Norge 1976, NVE Rap. 7-1977, 94 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1976,1977,687,-1373,-685,"2075.0",8,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and N. Haakensen (ed.). 1978. Glas. unders. i Norge 1977, NVE Rap. 3-1978, 54 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1977,1978,1064,-1547,-482,"1890.0",52,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Wold, B. and K. Repp (ed.).1979. Glas. unders. i Norge 1978, NVE Rap. 4-1979, 71 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1978,1979,1436,-1426,10,"1820.0",68,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Haakensen, N. and B. Wold (ed.). 1981. Glas. unders. i Norge 1979, NVE Rap. 3-1981, 80 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1979,1980,814,-2012,-1197,"2050.0",12,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Haakensen, N. (ed.). 1982. Glas. unders. i Norge 1980, NVE Rap. 1-1982, 87 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1980,1981,1058,-1397,-338,"1950.0",29,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Haakensen, N. (Ed.). 1984. Glasiologiske undersøkelser i Norge 1981. NVE rapport nr 01 1984 (79 s.)","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1981,1982,848,-1215,-367,"1920.0",42,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Roland, E. and N. Haakensen (ed.). 1985. Glas. unders. i Norge 1982, NVE Rap. 1-1985, 97p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1982,1983,1469,-1312,156,"1820.0",68,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Roland, E. and N. Haakensen (ed.). 1986. Glas. unders. i Norge 1983, NVE Rap. 1-1986, 50p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1983,1984,1219,-1742,-522,"1965.0",25,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Kjeldsen, O. (ed.). 1987. Glas. unders. i Norge 1984, NVE Publikasjon V 7-1987, 68p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1984,1985,1108,-1415,-306,"1880.0",54,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, Haakensen and Wold. 1988. Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1985,1986,776,-1284,-507,"1940.0",33,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1986,1987,1150,-709,441,"1690.0",81,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1987,1988,1279,-2326,-1046,"2025.0",15,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016,Laumann, T., N. Haakensen and B. Wold. (1988): Massbalansemålinger på norske breer 1985, 1986 og 1987, NVE Publikasjon 13-1988, 49 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1988,1989,1659,-872,787,"1660.0",84,"Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1989,1990,1827,-1102,724,"1640.0",87,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Østrem, G. (ed.) (1991): Massbalansemålinger på norske breer 1988 og 1989, NVE Publikasjon 11-1991, 79 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1990,1991,985,-1403,-418,"1950.0",29,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1991,1992,1176,-991,185,"1850.0",62,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, H. Elvehøy and N. Haakensen (ed.) (1992): Glas. unders. i Norge i 1990 og 1991, NVE Publikasjon 3-1992, 103 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1992,1993,1258,-916,341,"",NA,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized; ELA undefined","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1993,1994,1269,-1146,123,"1850.0",62,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Haakensen, N. (ed.) (1995): Glas. unders. i Norge i 1992 og 1993, NVE Publikasjon 8-1995, 139 p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1994,1995,1431,-1496,-64,"1885.0",53,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1995,1996,663,-1341,-677,"1955.0",31,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Elvehøy, H., N. Haakensen, M. Kennett, B. Kjøllmoen, J. Kohler and A. M. Tvede (1997): Glas. unders. i Norge i 1994 og 1995, NVE Publikasjon 19-1997, 192p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1996,1997,1136,-2722,-1586,"2200.0",9,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1997,1998,1014,-983,31,"1870.0",59,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1998): Glas. unders. i Norge 1996 og 1997, NVE Rap. 20-1998, 134p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1998,1999,1236,-1600,-364,"1930.0",47,"Nils Haakensen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (1999): Glas. unders. i Norge - 1998, NVE Rap. 5-1999, 119p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",1999,2000,1286,-1092,194,"1840.0",66,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2000): Glas. unders. i Norge i 1999, NVE Rap. 2-2000, 140p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2000,2001,847,-1209,-361,"1910.0",48,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2001): Glac. invest. in Norway in 2000, NVE Report 2-2001, 122p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2001,2002,957,-2367,-1409,"2080.0",7,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2001, NVE Report 1-2003, 102p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2002,2003,718,-2151,-1433,"2200.0",NA,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2003): Glac. invest. in Norway in 2002, NVE Report 3-2003, 92p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2003,2004,654,-1469,-814,"1980.0",23,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2004): Glac. invest. in Norway in 2003, NVE Report 4-2004, 97p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2004,2005,1348,-1607,-259,"1930.0",39,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2005): Glac. invest. in Norway in 2004, NVE Report 2-2005, 90p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2005,2006,729,-2717,-1988,">2210.0",0,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2006): Glac. invest. in Norway in 2005, NVE Report 2-2006, 91p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2006,2007,1034,-1681,-646,"1975.0",25,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2007): Glac. invest. in Norway in 2006, NVE Report 1-2007, 99p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2007,2008,1423,-1451,-27,"1920.0",57,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen. B. (ed.) (2008): Glac. invest. in Norway in 2007, NVE Report 3-2008, 91p.","Homogenized","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2008,2009,1299,-1534,-234,"1920.0",42,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2009): Glac. invest. in Norway in 2008, NVE Report 2-2009, 80p.","Original","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2009,2010,745,-2085,-1339,">2230.0",0,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2010): Glac. invest. in Norway in 2009, NVE Report 2-2010, 97p.","Original","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2010,2011,826,-2870,-2041,">2230.0",0,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Andreassen et al. (2016): TC; 10, 535-552, doi:10.5194/tc-10-535-2016, Kjøllmoen, B. (ed.) (2011): Glac. invest. in Norway in 2010, NVE Report 3-2011, 89p.","Original","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2011,2012,1208,-1216,-18,"1875.0",59,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original","SCA"
"NO","HELLSTUGUBREEN",300,61.56,8.44,"Scandinavia","Scandinavia South East",2012,2013,1050,-1830,-779,"1960.0",26,"Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.","Original","SCA"
